url,length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,web_traffic,dns_record,google_index,page_rank,status
https://mail.aprendere.se/owa/auth/logon.aspx?url=https%3A%2F%2Fmail.aprendere.se%2Fowa&reason=0,96,17,0,5,0,0,1,1,0,2,0,0,4,5,0,1,0,0,0,0,0,0,0,1,0,0.052083333333333336,0.0,0,0,1,0,0,3,0,0,0,2,0,16,1,1,4,1,9,9,9,4.375,6.5,4.071428571428571,0,0,0,0,0,0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,1,-1,0,0,1,-1,alive
https://www.yammer.com/,23,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,2,4,3,3,0,6,6,0,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,-1,0,0,1,-1,alive
https://www.bestbuyapplestore.com/,34,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,1,0,2,4,3,3,0,17,17,0,10.0,10.0,0,0,0,0,0,0,0,0,1,50.0,0,0,0,0,0,0,0,0,0,1,1,0,1,-1,0,0,1,-1,alive
https://outlook.osch.lu/owa/auth/logon.aspx?url=https%3A%2F%2Foutlook.osch.lu%2Fowa%2F&reason=0&s=B40F2B4C359161D61B285F12B9CF5E096E837F92,138,15,1,5,0,0,1,2,0,3,0,0,5,5,0,1,0,0,0,0,0,0,0,1,0,0.2391304347826087,0.0,0,0,1,0,0,3,0,0,0,2,0,19,3,1,4,1,40,7,40,5.7368421052631575,5.5,5.764705882352941,0,0,0,0,0,0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,1,-1,0,0,1,-1,alive
http://verifiedbadgeforlnstagram.ml/,36,28,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,25,25,0,25,25,0,25.0,25.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,1,-1,alive
https://www.adp-ar.com/,23,14,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,1,0,3,3,2,2,0,3,3,0,2.6666666666666665,2.6666666666666665,0,0,0,0,0,0,0,0,1,41.66666666666667,0,100.0,0.0,0,0,0,19.148936170212767,0,0,0,1,1,1,-1,0,0,1,-1,alive
http://dev.invoiceapproval.signify.com,38,31,0,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,3,0,3,1,3,3,0,15,15,0,8.333333333333334,8.333333333333334,0,0,0,0,0,0,0,0,1,33.33333333333333,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,0,1,-1,alive
https://bezahlen-mit-handyrechnung.telekom-dienste.de/,54,45,0,2,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,6,0,5,0,3,3,0,13,13,0,7.6,7.6,0,0,0,0,0,0,0,1,1,63.1578947368421,0,0.0,100.0,0,0,0,12.903225806451612,0,0,0,1,1,1,-1,0,0,1,-1,alive
https://ov-berlin-tempelhof-schoeneberg.thw.de/,47,38,0,2,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,5,0,2,2,0,11,11,0,6.2,6.2,0,0,0,0,0,0,0,0,0,100.0,0,95.23809523809523,4.761904761904762,0,0,0,44.44444444444444,0,0,0,0,1,1,-1,0,0,1,-1,alive
https://office-365-api.meetingzen.com/,38,29,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.07894736842105263,0.10344827586206896,0,0,0,0,0,2,0,0,0,0,0,4,2,3,3,0,10,10,0,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,-1,0,0,1,-1,alive
https://autodiscover.design-planner.com.ar/owa/auth/logon.aspx?url=https%3A%2F%2Fautodiscover.design-planner.com.ar%2Fowa%2F&reason=0,133,34,0,7,2,0,1,1,0,2,0,0,5,5,0,1,0,0,0,0,0,1,0,1,0,0.045112781954887216,0.0,0,0,1,0,0,3,1,0,0,0,0,20,3,1,6,1,14,12,14,4.95,8.333333333333334,4.352941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,0,1,-1,alive
http://outlook.langlotz-gmbh.de,31,24,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,3,0,3,1,4,4,0,8,8,0,6.333333333333333,6.333333333333333,0,0,0,0,0,0,0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,1,-1,0,0,1,-1,alive
https://autodiscover.netonline.net/owa/auth/logon.aspx?url=https%3A%2F%2Fexchange-owa%2Fowa%2F&reason=0,103,26,0,3,1,0,1,1,0,2,0,0,5,5,0,1,0,0,0,0,0,0,0,1,0,0.05825242718446602,0.0,0,0,0,0,0,3,0,0,0,1,0,16,1,1,9,1,12,12,10,4.75,10.5,3.9285714285714284,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,0,1,-1,alive
https://autodiscoverredirect.giacomcp.com/owa/auth/logon.aspx?url=https%3A%2F%2Fautodiscoverredirect.giacomcp.com%2Fowa%2F&reason=0,131,33,0,5,0,0,1,1,0,2,0,0,5,5,0,1,0,0,0,0,0,3,0,1,0,0.04580152671755725,0.0,0,0,1,0,0,3,0,0,0,2,0,17,3,1,8,1,22,20,22,6.0588235294117645,14.0,5.0,0,0,0,0,0,2,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,1,-1,0,0,1,-1,alive
https://ews.gruneronline.com/owa/auth/logon.aspx?url=https%3A%2F%2Fews.gruneronline.com%2Fowa&reason=0,102,20,0,5,0,0,1,1,0,2,0,0,4,5,0,1,0,0,0,0,0,1,0,1,0,0.049019607843137254,0.0,0,0,1,0,0,3,0,0,0,2,0,16,1,1,3,1,12,12,12,4.6875,7.5,4.285714285714286,0,0,0,0,0,0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,1,-1,0,0,1,-1,alive
https://outlook.hib-infra.de/owa/auth/logon.aspx?url=https%3A%2F%2Foutlook.hib-infra.de%2Fowa%2F&reason=0&s=FE9D18514B1B1D71C79B3E7D374336CAE05EAAF6,148,20,1,5,2,0,1,2,0,3,0,0,5,5,0,1,0,0,0,0,0,0,0,1,0,0.19594594594594594,0.0,0,0,1,0,0,3,1,0,0,2,0,21,5,1,3,1,40,7,40,5.571428571428571,5.0,5.666666666666667,0,0,0,0,0,0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,1,-1,0,0,1,-1,alive
http://www.zuhause-informiert-sparkasse-sha.de,46,39,0,2,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,3,0,5,4,3,3,0,10,10,0,6.4,6.4,0,0,0,0,0,0,0,0,1,90.0,0,27.27272727272727,72.72727272727273,0,0,0,76.19047619047619,0,0,0,1,0,1,-1,0,0,1,-1,alive
https://1769602.preview.onlineessentials.com.au/,48,39,1,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.14583333333333334,0.1794871794871795,0,0,0,0,1,3,0,0,0,0,0,3,2,7,7,0,16,16,0,10.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,0,1,-1,alive
https://www.handyankaufsportal.de/,34,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,2,3,3,3,0,18,18,0,10.5,10.5,0,0,0,0,0,0,0,0,0,93.33333333333333,0,66.66666666666666,33.33333333333333,0,0,0,33.33333333333333,0,0,0,1,1,1,-1,0,0,1,-1,alive
http://www.entertainment.gq,27,20,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,2,3,3,3,0,13,13,0,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,1,-1,alive
http://www.staedtebaufoerderung.info,36,29,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,1,0,2,3,3,3,0,20,20,0,11.5,11.5,0,0,0,0,0,0,2,0,0,100.0,0,100.0,0.0,0,0,0,66.66666666666666,0,0,0,1,1,1,-1,0,0,1,-1,alive
https://redirect.microsoft/,27,18,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,8,8,0,8,8,0,8.0,8.0,0,0,0,0,0,0,0,0,1,83.33333333333334,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,1,-1,0,0,1,-1,alive
https://srv-mx.jobsuniforms.com/owa/auth/logon.aspx?url=https%3A%2F%2Fsrv-mx.jobsuniforms.com%2Fowa&reason=0,108,23,0,5,2,0,1,1,0,2,0,0,4,5,0,1,0,0,0,0,0,1,0,1,0,0.046296296296296294,0.0,0,0,1,0,0,3,1,0,0,2,0,18,1,1,2,1,12,12,12,4.388888888888889,5.666666666666667,4.133333333333334,0,0,0,0,0,0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,1,-1,0,0,1,-1,alive
https://webmail.stik-lasko.si/owa/auth/logon.aspx?url=https%3A%2F%2Fwebmail.stik-lasko.si%2Fowa%2F&reason=0,107,21,0,5,2,0,1,1,0,2,0,0,5,5,0,1,0,0,0,0,0,0,0,1,0,0.056074766355140186,0.0,0,0,1,0,0,3,1,0,0,2,0,19,1,1,4,1,9,7,9,4.105263157894737,5.333333333333333,3.875,0,0,0,0,0,0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,1,-1,0,0,1,-1,alive
https://autodiscover.steuerberater-lrk.de/owa/auth/logon.aspx?url=https%3A%2F%2Fautodiscover.steuerberater-lrk.de%2Fowa&reason=0,128,33,0,5,2,0,1,1,0,2,0,0,4,5,0,1,0,0,0,0,0,0,0,1,0,0.0390625,0.0,0,0,1,0,0,3,1,0,0,2,0,18,1,1,3,1,14,13,14,5.555555555555555,9.333333333333334,4.8,0,0,0,0,0,0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,1,-1,0,0,1,-1,alive
https://mail.immanuel.de/owa/auth/logon.aspx?url=https%3A%2F%2Fmail.immanuel.de%2Fowa&reason=0,94,16,0,5,0,0,1,1,0,2,0,0,4,5,0,1,0,0,0,0,0,0,0,1,0,0.05319148936170213,0.0,0,0,1,0,0,3,0,0,0,2,0,16,3,1,4,1,8,8,8,4.25,6.0,4.0,0,0,0,0,0,0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,1,-1,0,0,1,-1,alive
http://instagramcopyrightverified.ml/,37,29,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,26,26,0,26,26,0,26.0,26.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,1,-1,alive
http://nofrillssecurity.com.au,30,23,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,1,2,16,16,0,16,16,0,16.0,16.0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,1,-1,0,0,1,-1,alive
http://ooredoomm.portal.ncnd.services/nc/,41,30,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,1,0,4,3,2,4,2,9,9,2,5.25,6.333333333333333,2.0,0,0,0,0,0,0,0,0,100.0,0,100.0,0.0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,-1,alive
https://webmail.q4all.info/owa/auth/logon.aspx?url=https%3A%2F%2Fes1%2Fowa%2F&reason=0,86,18,0,3,0,0,1,1,0,2,0,0,5,5,0,1,0,0,0,0,0,0,0,1,0,0.09302325581395349,0.05555555555555555,0,0,0,0,0,3,0,0,0,2,0,15,2,1,5,1,7,7,6,3.933333333333333,6.0,3.6153846153846154,0,0,0,0,0,0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,1,-1,0,0,1,-1,alive
http://wifi3000.earthlink.serverguy.cloud/,42,34,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.09523809523809523,0.11764705882352941,0,0,0,0,0,3,0,0,0,0,0,3,3,8,8,0,9,9,0,8.666666666666666,8.666666666666666,0,0,0,0,0,0,2,0,1,75.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,1,-1,0,0,1,-1,alive
http://mail.paraempresas.ml/,28,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,2,0,4,4,0,12,12,0,8.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,1,-1,alive
https://autodiscover.cnp7905.com/owa/auth/logon.aspx?url=https%3A%2F%2Fautodiscover.cnp7905.com%2Fowa%2F&reason=0,113,24,0,5,0,0,1,1,0,2,0,0,5,5,0,1,0,0,0,0,0,1,0,1,0,0.12389380530973451,0.16666666666666666,0,0,1,0,0,3,0,0,0,2,0,17,1,1,7,1,14,12,14,5.0,9.5,4.4,0,0,0,0,0,0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,1,-1,0,0,1,-1,alive
http://autodiscover.bildungshaus-armstorf.com,45,38,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,3,0,3,0,8,8,0,12,12,0,10.666666666666666,10.666666666666666,0,0,0,0,0,0,0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,1,-1,0,0,1,-1,alive
https://supplier-fournisseur-dev-sscp2pspc-ssc-spc.fjgc-gccf.gc.ca/page.aspx/en/usr/login?ReturnUrl=%2Fpage.aspx%2Fen%2Fbuy%2Fhome,130,58,0,5,6,0,1,0,0,1,0,0,4,6,0,1,0,0,0,0,0,0,0,0,0,0.038461538461538464,0.017241379310344827,0,0,0,0,0,3,0,0,0,2,0,19,5,2,3,2,11,11,9,5.105263157894737,5.625,4.7272727272727275,1,0,0,0,0,2,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,1,-1,0,0,1,-1,alive
https://autodiscover.thetradingroom.club/owa/auth/logon.aspx?url=https%3A%2F%2Fautodiscover.thetradingroom.club%2Fowa%2F&reason=0,129,32,0,5,0,0,1,1,0,2,0,0,5,5,0,1,0,0,0,0,0,0,0,1,0,0.046511627906976744,0.0,0,0,1,0,0,3,0,0,0,2,0,17,3,1,12,1,14,14,14,5.882352941176471,13.0,4.933333333333334,0,0,0,0,1,0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,1,-1,0,0,1,-1,alive
https://remote.kristall-saunatherme-ludwigsfelde.de/owa/auth/logon.aspx?url=https%3A%2F%2Fremote.kristall-saunatherme-ludwigsfelde.de%2Fowa%2F&reason=0,151,43,0,5,4,0,1,1,0,2,0,0,5,5,0,1,0,0,0,0,0,0,0,1,0,0.039735099337748346,0.0,0,0,1,0,0,3,0,0,0,2,0,21,3,1,6,1,12,12,12,5.714285714285714,9.25,4.882352941176471,0,0,0,0,0,0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,1,-1,0,0,1,-1,alive
https://fs.gsnetcloud.com/adfs/ls/?SAMLRequest=nVJdT8IwFP0rS9%2FZui7KaBgJQowkiAugD77V7g6bdO3s7VD%2FvaNg0AeN8bX3nHvPR8coGs1aPu38s1nDSwfoo7dGG%2BTHSUE6Z7gVqJAb0QByL%2FlmervkLKa8ddZbaTWJpojgvLJmZg12DbgNuL2ScL9eFuTZ%2BxZ5krTWeaFjFMYLU4HDIwZjaZvEiH0rdhBXlkTzXoYy4rDvzK4x3qEBL7XtqkARVY2JxoRE19ZJCCYKUguNQKLFvCCb1WzEKnkps5wKmg8v8mGaMVpTOgI2yimwYQ%2FEUiCqPZypiB0sDPYqfUEYZXRA8wHLtizlWc4pi9Ps4pFE5cn%2BlTKVMrvfs3o6gpDfbLfloLzbbMOCveqDWPXof8T00M9CRP1%2BMhmHxngQ776W%2BLsu8dkcmfxFwDj5euZ0tOUHB4t5abWS79FUa%2Fs6cyB878q7DkJBjfA%2FK0njNLyoalAHKO8MtiBVraAiyeR09vtPnXwA&RelayState=https%3A%2F%2Fportal.santanderservices.com%2Fnavpage.do&SigAlg=http%3A%2F%2Fwww.w3.org%2F2001%2F04%2Fxmldsig-more%23rsa-sha256&Signature=krE6oG8Z17IRjjXsS6bEhGkPntN8HYW3rBL1sEKeJPVnWtG7UQTAZBDaxs1joggYUQiZWDITDgqstuKXMgTHVCBpLhZoEeNw4Vl7IH%2FsIkI4rWY7TF9QaSfuRMrwapsHqhfXF9U2kBk7DlAwDFXFsL8Exrh2KeyIJRKjSsBtA7PdQBTdUkblTIdBXq7iv%2FNN4UoXP8%2BnQtsXEWZPAkTpaUrwYU9%2F5B05q%2BQZqY67x9Y47v8tJXgwXYz%2FJSoj%2BYMwP33O3gs1%2BAOgHTj6aQmQaKxxAVYcES0HabVoSAW9Qtgq8oU%2B0HEie5YLiwbczq5zkifHkkz%2FMVfQjkixbEj0T3ydslC0KtFu%2Bj6QnBoIxuCFt6so6obPeYtrEhb0U8PvlO62GQqnEQMa%2FgP2yxLOG1p1s%2BXx%2BH5qrgCHkjWTKzb5u09dRsaA4nxwsUl0Muvxymrs5tcBjtdoBxjI6LvbAh7KKJROzjqn%2FXGQokVDPEHJLwpXyO7r27dhEkKkq8V%2FvrqwPZav6gN%2FO%2B7r6xpfAx1OB5JyvI%2FWe1Pnqd3BZJEeaa1dwAhJpJG93yqtTQ566oASuK55O5kVO4%2Bou%2B2pcK%2FLZuCt9%2FcW10m3sZUFQfh2R1Shsh2nFkoAnsIJvpihr%2FCHuJ0DYp6QKpNstmHJWxqc8KF%2F%2BzNyv6fkhIkzElI%3D,1440,17,0,7,2,0,1,3,0,4,0,0,49,5,0,1,0,0,0,0,1,1,0,2,0,0.1625,0.0,0,0,1,0,0,3,0,0,0,0,0,68,38,2,2,2,127,10,127,20.0,6.0,20.424242424242426,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,0,1,-1,alive
http://www.members.earthlink.serverguy.cloud/,45,37,0,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,4,3,3,3,0,9,9,0,7.0,7.0,0,0,0,0,0,0,2,0,1,73.33333333333333,0,91.66666666666666,8.333333333333332,0,0,0,16.666666666666664,0,0,0,1,1,1,-1,0,0,1,-1,alive
https://ibank.standardchartered.com.my/nfs/login.htm,52,30,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,5,0,3,5,3,17,17,5,6.6,11.0,3.6666666666666665,1,0,0,0,0,0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,1,-1,0,0,1,-1,alive
https://outlook.neickenpartner.de/owa/auth/logon.aspx?url=https%3A%2F%2Foutlook.neickenpartner.de%2Fowa%2F&reason=0&s=A66B4105C42CE70385E61B13B531FD0867584CA7,158,25,1,5,0,0,1,2,0,3,0,0,5,5,0,1,0,0,0,0,0,0,0,1,0,0.21518987341772153,0.0,0,0,1,0,0,3,0,0,0,1,0,19,4,1,7,1,40,14,40,6.7894736842105265,10.5,6.352941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,0,1,-1,alive
http://www.freephone2018.domainhostdeals.website/,49,41,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.08163265306122448,0.0975609756097561,0,0,0,0,0,3,0,0,0,0,0,3,4,3,3,0,15,15,0,10.333333333333334,10.333333333333334,0,1,0,0,0,1,0,0,1,0.0,0,5.0,95.0,0,0,0,94.73684210526315,0,0,0,1,0,1,-1,0,0,1,-1,alive
http://mdosusermanual.azurewebsites.net/,40,32,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,2,0,13,13,0,14,14,0,13.5,13.5,0,1,0,0,0,0,2,0,0,100.0,0,100.0,0.0,0,0,0,16.666666666666664,0,0,0,1,0,1,-1,0,0,1,-1,alive
https://outlook.muellerhydraulik.de/owa/auth/logon.aspx?url=https%3A%2F%2Foutlook.muellerhydraulik.de%2Fowa%2F&reason=0,119,27,0,5,0,0,1,1,0,2,0,0,5,5,0,1,0,0,0,0,0,0,0,1,0,0.05042016806722689,0.0,0,0,1,0,0,3,0,0,0,2,0,17,5,1,7,1,16,16,16,5.411764705882353,11.5,4.6,0,0,0,0,0,0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,1,-1,0,0,1,-1,alive
https://1769539.preview.onlineessentials.com.au/,48,39,1,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.14583333333333334,0.1794871794871795,0,0,0,0,1,3,0,0,0,0,0,3,2,7,7,0,16,16,0,10.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,0,1,-1,alive
https://connected.k5online.de/de/,33,21,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.030303030303030304,0.047619047619047616,0,0,1,0,0,2,0,0,0,1,0,3,1,2,8,2,9,9,2,6.333333333333333,8.5,2.0,0,0,0,0,0,0,0,1,96.96969696969697,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,1,-1,0,0,1,-1,alive
https://www.innovationsplattform-zukunftsstadt.de/,50,41,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,1,0,3,6,3,3,0,20,20,0,12.0,12.0,0,0,0,0,0,0,0,0,0,90.9090909090909,0,100.0,0.0,0,0,0,64.70588235294117,0,0,0,1,1,1,-1,0,0,1,-1,alive
https://coupon.santanderconsumer.at/,36,27,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,2,0,6,6,0,17,17,0,11.5,11.5,0,0,0,0,0,0,0,0,0,100.0,0,50.0,50.0,0,0,0,100.0,0,0,0,1,0,1,-1,0,0,1,-1,alive
https://owa.tmi-service.com/owa/auth/logon.aspx?replaceCurrent=1&url=https%3a%2f%2fowa.tmi-service.com%2fowa%2f,111,19,0,5,2,0,1,1,0,2,0,0,5,5,0,1,0,0,0,0,0,1,0,1,0,0.05405405405405406,0.0,0,0,1,0,0,3,1,0,0,2,0,19,2,1,3,1,14,7,14,4.2631578947368425,4.333333333333333,4.25,0,0,0,0,0,0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,1,-1,0,0,-1,-1,alive
http://autodiscover.oliveitky.com,33,26,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,3,0,2,0,9,9,0,12,12,0,10.5,10.5,0,0,0,0,0,0,0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,1,-1,0,0,-1,-1,alive
http://bussinesforhelp.ml/,26,18,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,1,15,15,0,15,15,0,15.0,15.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,-1,-1,alive
https://websitebuildersupport.web.com/,38,29,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,2,1,3,3,0,21,21,0,12.0,12.0,0,1,0,0,0,0,0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,1,-1,0,0,-1,-1,alive
http://servicepointrc.com,25,18,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,1,0,14,14,0,14,14,0,14.0,14.0,0,0,0,0,0,0,0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,1,-1,0,0,-1,-1,alive
https://login.live-int.com/login.srf?wa=wsignin1.0&rpsnv=52&ct=1596138077&rver=7.1.6819.0&wp=MBI_SSL&wreply=https%3A%2F%2Fsdx.microsoft-int.com%2Fauth%2Fcomplete-signin%3Fru%3Dhttps%253A%252F%252Fsdx.microsoft-int.com%252F&lc=1033&id=292994&lw=1&fl=easi2,254,18,1,11,4,0,1,9,0,10,1,0,11,3,0,1,0,0,0,0,0,3,0,2,0,0.2047244094488189,0.0,0,0,1,0,0,3,1,1,0,0,0,48,6,1,3,1,10,5,10,4.0625,4.0,4.066666666666666,5,0,0,0,0,2,0,1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,0,-1,-1,alive
